회사명,사업연도,감사인,감사의견,감사보고서 특기사항,강조사항 등,핵심감사사항
EDGC,제8기(전전기),이촌회계법인,적정,-,해당사항없음,"수익인식 회계처리
연결회사는 주석2에 기재된 바와 같이 유전체 검사 서비스, 기술이전, 시약구매조건부 의료장비임대 사업을 영위하고 있으며, 고객과의 계약 및 조건에 따라 다양한 수익인식시점이 존재하며, 각각의 조건에 따라 재화의 통제의 이전 시기가 다르기 때문에 수익인식시점에 대한 경영진의 판단이 요구됩니다. 회사의 경영진은 유의적인 판단을 수행하여 기업회계기준서 제1115호의 요건을 충족하는 수익인식 금액 및 시기를 결정하고 있으며, 관련 수익이 연결재무제표에서 차지하는 금액적 중요성과 경영진 판단의 복잡성 등을 고려하여 수익인식 회계처리를 핵심감사사항으로 식별하였습니다.

동 핵심감사사항과 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다.ㆍ연결회사의 수익인식 회계정책 이해 및 평가
ㆍ비경상적 매출의 존재 여부 및 비정상적 조건의 매출거래 유무에 대해 질문ㆍ주요 거래유형의 식별 및 계약서를 통한 계약사항에 대한 검토ㆍ수익인식에 대응되는 매출채권에 대해 표본추출방식을 이용한 외부조회 확인ㆍ수익인식 기간귀속 확인ㆍ주석사항 공시 검토"
EG,제36기(당기),삼정 회계법인,적정,-,,매출의기간귀속
EG,제35기(전기),삼정 회계법인,적정,-,"(1)회계정책의 변경
(2)전기오류수정",투자부동산 계정분류의 적정성
EG,제34기(전전기),회계법인 예교,적정,-,전환권대가 관련 회계처리,"(1)투입법에 따른 수익인식
(2)손상징후가 존재하는 미청구공사의 회수가능성"
EMB,제10기(당기),도원회계법인,적정,-,해당사항 없음,
EMB,제9기(전기),도원회계법인,적정,-,1.상호변경,
EMB,제8기(전전기),도원회계법인,적정,-,"1.상호변경
 2.주식매수선택권부여
 3.타법인 주식 및 출자증권 취득결정",
ESR켄달스퀘어리츠,제5기(당기),삼일회계법인,적정,-,주석3. 중요한 회계추정 및 판단,배당수익의 발생사실 및 임대료 수익의 발생사실
ESR켄달스퀘어리츠,제4기(전기),삼일회계법인,적정,-,주석3. 중요한 회계추정 및 판단,배당수익의 발생사실 및 임대료 수익의 발생사실
ESR켄달스퀘어리츠,제3기(전전기),삼일회계법인,적정,-,주석3. 중요한 회계추정 및 판단,배당수익의 발생사실 및 임대료 수익의 발생사실
ESR켄달스퀘어리츠,제6기(당기),삼일회계법인,적정,-,주석3. 중요한 회계추정 및 판단,배당수익의 발생사실 및 임대료 수익의 발생사실
ESR켄달스퀘어리츠,제5기(전기),삼일회계법인,적정,-,주석3. 중요한 회계추정 및 판단,배당수익의 발생사실 및 임대료 수익의 발생사실
ESR켄달스퀘어리츠,제4기(전전기),삼일회계법인,적정,-,주석3. 중요한 회계추정 및 판단,배당수익의 발생사실 및 임대료 수익의 발생사실
ES큐브,제45기(당기),삼정회계법인,적정,-,,수익인식의 기간귀속
ES큐브,제44기(전기),삼정회계법인,적정,-,,"종속기업투자주식 손상평가
대출채권의 대손충당금 평가"
ES큐브,제43기(전전기),대현회계법인,적정,-,,
F&F,제2기(당기),한영회계법인,적정,-,해당사항 없음,특정매입계약 매출의 기간귀속
F&F,제1기(전기),한영회계법인,적정,-,해당사항 없음,특정매입계약 매출의 기간귀속
F&F,-,-,,-,,
F&F 홀딩스,제52기(당기),한영회계법인,적정,-,해당사항 없음,사업결합에 따른 이전대가배분
F&F 홀딩스,제51기(전기),한영회계법인,적정,-,해당사항 없음,인적분할 회계처리
F&F 홀딩스,제50기(전전기),한영회계법인,적정,-,해당사항 없음,특정매입계약 매출의 기간귀속
FSN,제08기(당기),태성회계법인,적정,-,해당사항 없음,"(연결재무제표)
영업권 손상
(별도재무제표)
종속기업투자주식 손상"
FSN,제07기(전기),태성회계법인,적정,-,해당사항 없음,"(연결재무제표)
영업권 손상
(별도재무제표)
종속기업투자주식 손상"
FSN,제06기(전전기),태성회계법인,적정,-,해당사항 없음,"(연결재무제표)
영업권 손상
(별도재무제표)
종속기업투자주식 손상"
GH신소재,제22기(당기),삼정회계법인,적정,-,해당사항 없음,1. 매출의 과대계상 위험
GH신소재,제21기(전기),삼정회계법인,적정,-,해당사항 없음,1. 매출의 과대계상 위험
GH신소재,제20기(전전기),삼일회계법인,적정,-,COVID-19 불확실성,"1. 매출의 과대계상 위험
2. 현금창출단위 손상평가"
GKL,제18기(당기),대주회계법인,적정,-,"- 코로나19로 인한 불확실성
- 영업장 이전에 따른 불확실성",- 이연법인세자산의 실현가능성 평가
GKL,제17기(전기),대주회계법인,적정,-,- 코로나19로 인한 불확실성,- 이연법인세자산의 실현가능성 평가
GKL,제16기(전전기),대주회계법인,적정,-,- 코로나19로 인한 불확실성,- 이연법인세자산의 실현가능성 평가
GRT,제10기(당기),인덕회계법인,적정,-,해당사항없음,
GRT,제9기(전기),인덕회계법인,적정,-,해당사항없음,
GRT,제8기(전전기),이촌회계법인,한정의견,-,해당사항없음,
GS,제19기(당기),안진회계법인,적정,-,해당사항 없음,"- 영업권에 대한 손상 평가
- 관계기업투자의 회수가능액 검토"
GS,제18기(전기),삼정회계법인,적정,-,해당사항 없음,"- 영업권에 대한 손상 평가
- 손상징후가 발생한 현금창출단위에 대한 손상검토
- 식별가능무형자산 식별의 완전성 및 평가의 적절성"
GS,제17기(전전기),삼정회계법인,적정,-,해당사항 없음,"- 영업권에 대한 손상 평가
- 손상징후가 발생한 현금창출단위에 대한 손상검토"
GST,제22기(당기),이촌회계법인,적정,-,해당사항없음,"[연결재무제표] 재고자산 평가
[별도재무제표] 재고자산 평가"
GST,제21기(전기),이촌회계법인,적정,-,해당사항없음,"[연결재무제표]
해외매출채권에 대한 손실충당금 설정
[별도재무제표]
해외매출채권에 대한 손실충당금 설정"
GST,제20기(전전기),이촌회계법인,적정,-,해당사항없음,"[연결재무제표]
해외매출채권에 대한 손실충당금 설정
[별도재무제표]
해외매출채권에 대한 손실충당금 설정"
GS건설,제54기,삼일회계법인,적정,-,,"- 투입법에 따른 수익인식
- 손상징후가 발생한 계약의 금융자산 및 계약자산 회수가능성
- 종속회사에 대한 지배력 획득(사업결합)"
GS건설,제53기,삼일회계법인,적정,-,COVID-19로 인한 불확실성,"- 투입법에 따른 수익인식
- 손상징후가 발생한 계약의 금융자산 및 계약자산 회수가능성"
GS건설,제52기,삼일회계법인,적정,-,COVID-19로 인한 불확실성,"- 투입법에 따른 수익인식
- 손상징후가 발생한 계약의 금융자산 및 계약자산 회수가능성"
GS글로벌,제72기 (당기),안진회계법인,적정,-,,"㈜지에스엔텍 현금창출단위 손상검사(연결재무제표)
㈜지에스엔텍 종속기업투자의 손상검사(별도재무제표)"
GS글로벌,제71기 (전기),안진회계법인,적정,-,,"㈜지에스엔텍 현금창출단위 손상검사(연결재무제표)
㈜지에스엔텍 종속기업투자의 손상검사(별도재무제표)"
GS글로벌,제70기(전전기),안진회계법인,적정,-,,"㈜지에스엔텍 현금창출단위 손상검사(연결재무제표)
㈜지에스엔텍 종속기업투자의 손상검사(별도재무제표)"
GS리테일,제52기(당기),안진회계법인,적정,-,전기 삼정회계법인 감사의견 적정,관계기업투자의 회수가능액 검토
GS리테일,제51기(전기),삼정회계법인,적정,-,(주)GS홈쇼핑 합병관련 강조사항,식별가능 무형자산의 인식과 측정
GS리테일,제50기(전전기),삼정회계법인,적정,-,해당사항 없음,"손상징후가 발생한 현금창출
단위에 대한 손상검토"
GS에너지,제11(당)기,안진회계법인,적정,-,해당사항 없음,해당사항 없음
GS에너지,제10(전)기,삼정회계법인,적정,-,해당사항 없음,해당사항 없음
GS에너지,제9(전전)기,삼정회계법인,적정,-,해당사항 없음,해당사항 없음
GS칼텍스,제 56기 (당기),삼정회계법인,적정,-,해당사항없음,해당사항없음
GS칼텍스,제 55기 (전기),삼정회계법인,적정,-,해당사항없음,해당사항없음
GS칼텍스,제 54기 (전전기),삼정회계법인,적정,-,해당사항없음,해당사항없음
GS파워,제23(당) 기,안진회계법인,적정,-,해당사항 없음,해당사항 없음
GS파워,제 22(전) 기,한영회계법인,적정,-,해당사항 없음,해당사항 없음
GS파워,제 21(전전) 기,한영회계법인,적정,-,해당사항 없음,해당사항 없음
HB솔루션,제22기(당기),삼정회계법인,적정,-,해당사항없음,매출의 실재성
HB솔루션,제21기(전기),삼정회계법인,적정,-,해당사항없음,매출의 실재성
HB솔루션,제20기(전전기),삼정회계법인,적정,-,해당사항없음,매출의 실재성
HB테크놀러지,제26기(당기),동현회계법인,적정,-,해당사항 없음,"- 매출의 실재성
- 관계기업투자주식에 대한 손상검토"
HB테크놀러지,제25기(전기),동현회계법인,적정,-,해당사항 없음,"- 매출의 실재성
- 계약자산의 회수가능성"
HB테크놀러지,제24기(전전기),대현회계법인,적정,-,해당사항 없음,"- 수익인식의 적정성
- 계약자산의 회수가능성"
HDC,"제46기
(당기)",성현회계법인,적정,-,,"  (별도)
- 공정가치 수준3으로 분류되는 금융상품의 공정가치 평가
  (연결)
- 공정가치 수준3으로 분류되는 금융상품의 공정가치 평가"
HDC,"제45기
(전기)",삼일회계법인,적정,-,"2021년 중 ""COVID-19(코로나)바이러스""의 확산 우려로 인하여 우리나라를 포함한 전 세계는 어려운 경제상황 및 사태 장기화에 대한 불확실성","  (별도)
- 공정가치 수준3으로 분류되는 금융상품의 공정가치 평가
  (연결)
- 투입법에 따른 수익인식
- 신용손상의 징후 발생 건설현장에 대한 
   금융자산 회수가능성
- 공정가치 수준3으로 분류되는 금융상품의 공정가치 평가
- 광주화정아이파크사고 관련 충당부채의 평가"
HDC,"제44기
(전전기)",삼일회계법인,적정,-,"2020년 중 ""COVID-19(코로나)바이러스""의 확산 우려로 인하여 우리나라를 포함한 전 세계는 어려운 경제상황 및 사태 장기화에 대한 불확실성","- 투입법에 따른 수익인식
- 신용손상의 징후 발생 건설현장에 대한 
   금융자산 회수가능성
- 수준 3의 공정가치로 측정되는 금융상품의 평가
- 에이치디씨현대산업개발 사업결합 회계처리"
HDC랩스,제24기(당기),삼일회계법인,적정,-,"에이치디씨현대산업개발(주)의 
영업정지 등 행정처분 가능성","- 총계약원가(또는 공사예정원가) 추정의 불확실성
- 공사진행률 산정"
HDC랩스,제23기(전기),삼일회계법인,적정,-,"에이치디씨현대산업개발(주)의 
영업정지 등 행정처분 가능성","- 투입법에 따른 수익인식의 정확성 및 발생사실
- 에이치디씨아이서비스(주) 사업결합 회계처리"
HDC랩스,제22기(전전기),삼일회계법인,적정,-,COVID-19 영향,- 투입법에 따른 수익인식의 정확성 및 발생사실
HDC현대EP,제23기(당기),삼일회계법인,적정,-,,건자재사업부 현금창출단위의 손상평가
HDC현대EP,제22기(전기),삼일회계법인,적정,-,,"HEP GUANGDONG, HEP YANCHENG 및 건자재사업부 현금창출단위의 손상평가"
HDC현대EP,제21기(전전기),삼일회계법인,적정,-,,현금창출단위의 손상평가
HDC현대산업개발,제5기,삼일회계법인,적정,-,- 재무제표 작성시 사용된 중요한 미래에 대한 회계추정 및 가정은 사고로 인한 영업정지 및 신용등급 하락 가능성의 변동에 따라 조정될 수 있음.,"- 투입법에 따른 수익인식
- 신용손상의 징후 발생 현장에 대한 금융자산 등의 회수가능성"
HDC현대산업개발,제4기,삼일회계법인,적정,-,"- COVID-19로 인한 불확실성
- 재무제표 작성시 사용된 중요한 미래에 대한 회계추정 및 가정은 사고로 인한 영업정지 및 신용등급 하락 가능성의 변동에 따라 조정될 수 있음.","- 투입법에 따른 수익인식
- 신용손상의 징후 발생 현장에 대한 금융자산 등의 회수가능성
- 광주화정아이파크사고 관련 충당부채의 평가"
HDC현대산업개발,제3기,삼일회계법인,적정,-,- COVID-19로 인한 불확실성,"- 투입법에 따른 수익인식
- 신용손상의 징후 발생 현장에 대한 금융자산 회수가능성"
HD한국조선해양,제49기(당기),한영회계법인,적정,-,,"<연결재무제표>
- 투입법에 따른 수익 인식 등 기업의 회계정책
- 총예정원가 추정의 불확실성
- 산정된 공사진행률의 적절성
- 공사변경에 따른 회계처리의 적절성
- 계약자산의 회수가능성에 대한 평가

<별도재무제표>
- 종속기업투자주식의 손상평가"
HD한국조선해양,제48기(전기),한영회계법인,적정,-,,"<연결재무제표>
- 투입법에 따른 수익 인식 등 기업의 회계정책
- 총예정원가 추정의 불확실성
- 산정된 공사진행률의 적절성
- 공사변경에 따른 회계처리의 적절성
- 계약자산의 회수가능성에 대한 평가

<별도재무제표>
- 종속기업투자주식의 손상평가"
