회사명,사업연도,감사인,감사의견,감사보고서 특기사항,강조사항 등,핵심감사사항
F&F 홀딩스,제50기(당기),한영회계법인,적정,-,해당사항 없음,특정매입계약 매출의 기간귀속
F&F 홀딩스,제49기(전기),대성삼경회계법인,적정,-,해당사항 없음,수익인식의 적정성
F&F 홀딩스,제48기(전전기),대성삼경회계법인,적정,-,해당사항 없음,해당사항 없음
FSN,제06기(당기),태성회계법인,적정,-,해당사항 없음,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 감사사항들 입니다. 해당 사항들은 전체 연결재무제표감사의 관점에서 우리의 의견 형성시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.
영업권 손상

연결재무제표에 대한 주석 15와 42에서 설명하는 바와 같이,연결회사의 재무상태표 상 영업권 장부금액은 39,955백만원입니다.  

연결회사는 매 보고기간 말에 영업권의 회수가능가액을 추정하여 손상검사를 수행하며, 회수가능가액과 장부금액의 차이를 손상차손으로 인식하고 있습니다. 우리는 회수가능가액 산정 시 할인율, 성장률 및 미래현금흐름 예측 등 회사 경영진의 유의적인 판단과 추정이 요구되므로 이를 핵심감사사항으로 판단하였습니다. 

영업권 손상 관련 핵심감사사항에 대응하기 위한 우리의 감사절차는 다음을 포함하고 있습니다. 
- 영업권 손상검사 관련 내부통제 설계 및 운영 효과성 평가
- 연결회사가 활용한 외부전문가의 독립성 및 적격성 평가
- 손상평가 시 적용한  평가방법의 적정성 검토
- 손상 평가 시 사용된 주요 가정(할인율, 미래현금흐름 등)에 대한  평가
- 연결회사가 제시한 손상검사 민감도 분석 내용 검토
- 손상평가보고서 계산의 정확성 재계산 검증"
FSN,제05기(전기),태성회계법인,적정,-,"연결재무제표에 대한 주석 12와 41에서 기술하고 있는 바와 같이 연결회사는 2019년 4월 5일을 매각일로 하여 종속회사인 주식회사 옐로스토리를 처분하였으며, 연결회사의 재무제표는 이러한 중단사업을 반영하여 작성되었습니다.","핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인감사사항들 입니다. 해당 사항들은 전체재무제표감사의 관점에서 우리의 의견 형성시다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.
영업권 손상

연결재무제표에 대한 주석 15에서 설명하는 바와 같이, 연결회사의 재무상태표 상 영업권 장부금액은 31,376백만원으로 자산 총액의 15.9%입니다.

연결회사는 매년 영업권의 회수가능가액을 추정하여 손상검사를 수행하며, 회수가능가액과 장부금액의 차이를 손상차손으로 인식하고 있습니다. 영업권 금액적 중요성과 손상 검사 시 연결회사의 유의적인 판단과 추정이 수반되는 점 등을 고려하여 우리는 영업권의 손상평가를 핵심감사항목으로 선정하였습니다.

영업권 손상 관련 핵심감사항목에 대해 수행한 감사절차는 다음과  같습니다.
- 영업권 손상검사 관련 내부통제 설계 및 운영 효과성 평가
- 연결회사가 활용한 외부전문가의 독립성 및 적격성 평가
- 손상평가 시 적용한  평가방법의 적정성 검토
- 손상 평가 시 사용된 주요 가정(할인율, 미래현금흐름 등)에 대한  평가
- 연결회사가 제시한 손상검사 민감도 분석 내용 검토
- 손상평가보고서 계산의 정확성 재계산 검증"
FSN,제04기(전전기),태성회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서, 이용자는 연결재무제표에 대한 주석 39에 주의를 기울여야 할 필요가 있습니다. 당기 중 연결회사는 지배기업인 (주)옐로디지털마케팅 등으로부터 지배기업의 종속기업인 (주)애드쿠아인터렉티브 등의 지분을 109,187백만원에 취득하였습니다. 우리의 의견은 이 사항과 관련하여 영향을 받지 아니합니다.",해당사항 없음
GH신소재,제20기(당기),삼정회계법인,적정,-,,
GH신소재,제19기(전기),삼일회계법인,적정,-,,
GH신소재,제18기(전전기),삼일회계법인,적정,-,,
GKL,제16기(당기),대주회계법인,적정,-,해당사항 없음,이연법인세자산의 실현가능성 평가
GKL,제15기(전기),대주회계법인,적정,-,해당사항 없음,기준서 제1116호 '리스' 도입의 효과가 재무제표에 미치는 영향
GKL,제14기(전전기),삼정회계법인,적정,-,해당사항 없음,해당사항 없음
GRT,제8기(당기),이촌회계법인,한정의견,-,해당사항없음,
GRT,제7기(전기),이촌회계법인,적정,-,해당사항없음,
GRT,제6기(전전기),이촌회계법인,적정,-,해당사항없음,
GS,제17기(당기),삼정회계법인,적정,-,해당사항 없음,"- 영업권에 대한 손상 평가
- 손상징후가 발생한 현금창출단위에 대한 손상검토"
GS,제16기(전기),삼정회계법인,적정,-,해당사항 없음,"- 영업권에 대한 손상 평가
- 손상징후가 발생한 현금창출단위에 대한 손상검토
- 리스회계처리의 완전성과 정확성"
GS,제15기(전전기),삼일회계법인,적정,-,해당사항 없음,"- 영업권에 대한 손상 평가
- 가맹점 상품매출인식
- 지급장려금 및 수취장려금
- 손상징후가 발생한 현금창출단위에 대한 손상검토"
GST,제20기(당기),이촌회계법인,적정,-,,"[
연결재무제표]
해외매출채권에 대한 손실충당금 설정
[별도재무제표]
해외매출채권에 대한 손실충당금 설정"
GST,제19기(전기),이촌회계법인,적정,-,,
GST,제18기(전전기),이촌회계법인,적정,-,,
GS건설,제52기,삼일회계법인,적정,-,COVID-19로 인한 불확실성,"- 투입법에 따른 수익인식
 - 손상징후가 발생한 계약의 금융자산 및 계약자산 회수가능성"
GS건설,제51기,한영회계법인,적정,-,해당사항 없음,"- 총계약원가추정의 불확실성
 - 공사진행률 산정
 - 미청구공사금액 회수가능성
 - 공사변경에 대한 회계처리"
GS건설,제50기,한영회계법인,적정,-,해당사항 없음,"- 총계약원가추정의 불확실성
 - 공사진행률 산정
 - 미청구공사금액 회수가능성
 - 공사변경에 대한 회계처리"
GS글로벌,제70기 (당기),안진회계법인,적정,-,,"㈜지에스엔텍 현금창출단위 손상검사(연결재무제표)
㈜지에스엔텍 종속기업투자의 손상검사(별도재무제표)"
GS글로벌,제69기(전기),안진회계법인,적정,-,,"㈜지에스엔텍 현금창출단위 손상검사(연결재무제표)
㈜지에스엔텍 종속기업투자의 손상검사(별도재무제표)"
GS글로벌,제68기(전전기),안진회계법인,적정,-,,
GS리테일,제50기(당기),삼정회계법인,적정,-,해당사항 없음,ㆍ손상징후가 발생한 현금창출단위에 대한 손상검토
GS리테일,제49기(전기),삼정회계법인,적정,-,해당사항 없음,"ㆍ손상징후가 발생한 현금창출단위에 대한 손상검토
ㆍ리스회계처리의 완전성과 정확성"
GS리테일,제48기(전전기),삼정회계법인,적정,-,해당사항 없음,"ㆍ가맹점 상품매출인식
ㆍ지급장려금 및 수취장려금
ㆍ손상징후가 발생한 현금창출단위에 대한 손상검토"
GS에너지,제9기,삼정회계법인,적정,-,해당사항 없음,해당사항 없음
GS에너지,제8기,삼정회계법인,적정,-,해당사항 없음,해당사항 없음
GS에너지,제7기,삼정회계법인,적정,-,해당사항 없음,해당사항 없음
GS칼텍스,제 54기 (당기),삼정회계법인,적정,-,해당사항없음,해당사항없음
GS칼텍스,제 53기 (전기),삼정회계법인,적정,-,해당사항없음,해당사항없음
GS칼텍스,제 52기 (전전기),삼정회계법인,적정,-,,
GS파워,-,-,,-,,
GS파워,-,-,,-,,
GS파워,-,-,,-,,
HB솔루션,제20기(당기),삼정회계법인,적정,-,해당사항없음,매출의 실재성
HB솔루션,제19기(전기),삼일회계법인,적정,-,해당사항없음,해당사항없음
HB솔루션,제18기(전전기),한림회계법인,적정,-,해당사항없음,해당사항없음
HB테크놀러지,제24기(당기),대현회계법인,적정,-,해당사항 없음,"- 수익인식의 적정성
- 계약자산의 회수가능성"
HB테크놀러지,제23기(전기),우덕회계법인,적정,-,해당사항 없음,"- 수익인식의 적정성
- 계약자산의 회수가능성
- 영업권 손상평가"
HB테크놀러지,제22기(전전기),우덕회계법인,적정,-,해당사항 없음,해당사항 없음
HDC,"제44기
(당기)",삼일회계법인,적정,-,"2020년 중 ""COVID-19(코로나)바이러스""의 확산 우려로 인하여 
우리나라를 포함한 전 세계는 어려운 경제상황 및 
사태 장기화에 대한 불확실성","- 투입법에 따른 수익인식
- 신용손상의 징후 발생 건설현장에 대한 
금융자산 회수가능성
- 수준 3의 공정가치로 측정되는 금융상품의 평가
- 에이치디씨현대산업개발 사업결합 회계처리"
HDC,"제43기
(전기)",삼일회계법인,적정,-,"수준 3의 공정가치로 측정되는 
금융상품의 평가",수준 3의 공정가치로 측정되는 금융상품의 평가
HDC,"제42기
(전전기)",삼일회계법인,적정,-,"인적분할, 중단영업손익",수준 3의 공정가치로 측정되는 금융상품의 평가
HDC랩스,제22기(당기),삼일회계법인,적정,-,COVID-19 영향,투입법에 따른 수익인식의 정확성 및 발생사실
HDC랩스,제21기(전기),삼일회계법인,적정,-,,투입법에 따른 수익인식의 정확성 및 발생사실
HDC랩스,제20기(전전기),삼일회계법인,적정,-,,투입법에 따른 수익인식의 정확성 및 발생사실
HDC현대EP,제21기(당기),삼일회계법인,적정,-,,현금창출단위의 손상평가
HDC현대EP,제20기(당기),삼일회계법인,적정,-,,현금창출단위의 손상평가
HDC현대EP,제19기(전기),삼일회계법인,적정,-,,
HDC현대산업개발,제3기(당기),삼일회계법인,적정,-,,"- 투입법에 따른 수익인식
- 신용손상의 징후 발생 현장에 대한 금융자산 회수가능성"
HDC현대산업개발,제2기(전기),삼일회계법인,적정,-,,"- 투입법에 따른 수익인식
- 신용손상의 징후 발생 현장에 대한 금융자산 회수가능성"
HDC현대산업개발,제1기(전전기),삼일회계법인,적정,-,,"- 투입법에 따른 수익인식의 정확성
- 신용손상의 징후 발생 현장에 대한 금융자산 회수가능성"
HD한국조선해양,"제4
7기(당기)",한영회계법인,적정,-,,"- 투입법에 따른 수익 인식 등 기업의 회계정책
- 총예정원가 추정의 불확실성
- 산정된 공사진행률의 적절성
- 공사변경에 따른 회계처리의 적절성
- 계약자산의 회수가능성에 대한 평가"
HD한국조선해양,제46기(전기),삼정회계법인,적정,-,물적분할,"- 투입법에 따른 수익 인식 등 기업의 회계정책
- 총계약원가 추정의 불확실성
- 산정된 공사진행률의 적절성
- 공사변경에 따른 회계처리의 적절성
- 계약자산의 회수가능성에 대한 평가"
HD한국조선해양,제45기(전전기),삼정회계법인,적정,-,분할합병,"- 투입법에 따른 수익 인식 등 기업의 회계정책
- 총계약원가 추정의 불확실성
- 산정된 공사진행률의 적절성
- 공사변경에 따른 회계처리의 적절성
- 계약자산의 회수가능성에 대한 평가"
HD현대,제 4 기 (당기),삼정회계법인,적정,-,·물적분할,·현금창출단위의 손상평가
HD현대,제 3 기(전기),삼정회계법인,적정,-,"·판매보증충당부채 설정의 적정성
·무형자산의 손상평가",·현금창출단위의 손상평가
HD현대,제 2 기(전전기),삼정회계법인,적정,-,"·영업권 및 무형자산의 손상 평가
·전기연결재무제표 재작성",·현금창출단위의 손상 평가
HD현대건설기계,제 4 기,삼정회계법인,,-,없 음,"·개발비 손상평가
·해외매출의 수익인식"
HD현대건설기계,제 3 기,삼정회계법인,적정,-,없 음,"·개발비 손상평가
·판매보증충당부채의 평가"
HD현대건설기계,제 2 기,삼정회계법인,적정,-,없 음,없 음
